ID,TaxLevel,Lifeform,Morphology,Habit,Symbiont,fxlgp,TaxStatus,Synonym,CurrentSciName22chklst,CurrentAuth,ChcklstRemrks,NewSciCode,R6Scicode,FIANumCode,FIAAlphaCode,FIA Sci,NRCS Symbol,Common Name,Notes,Family,fxlgpcode,S_e_class,S_e_occ,S_e_max,S_e_CL =80+,S_e_50+,S_e_10+,S_w_class,S_w_occ,S_w_max,S_w_CL =80+,S_w_50+ w,S_w_10+ ,N_e_class ,N_e_occ,N_e_max,N_e_CL =80+,N_e_50+,N_e_10+,N_w_class,N_w_occ,N_w_max,N_w_CL =80+,N_w_50+,N_w_10+,consrv_stat,consrv_stat_link
4457,Species,Lichenicolous fungus,,Lichenicolous,,,Synonym,Lecanactis grumulosa,Lecanographa grumulosa,(Dufour) Egea & Torrente,,Lecgru,,,,,LEGR22,lecanographa lichenicolous fungus,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Lecanographa grumulosa,Lecanographa grumulosa,(Dufour) Egea & Torrente,,Lecgru1,,,,,LEGR22,lecanographa lichenicolous fungus,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,Species,Lichenicolous fungus,,Lichenicolous,,,Synonym,Opegrapha diaphoroides,Lecanographa grumulosa,(Dufour) Egea & Torrente,,Opedia1,,,,,LEGR22,lecanographa lichenicolous fungus,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,Species,Microlichen,Crustose,,,,Synonym,Lecanactis nashii,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Lecnas,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,Species,Microlichen,Crustose,,,,Current,Lecanographa hypothallina,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Lechyp,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,Species,Microlichen,Crustose,,,,Synonym,Opegrapha hassei,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Opehas,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,Species,Microlichen,Crustose,,,,Synonym,Opegrapha hypothallina,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Opehyp,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,Species,Microlichen,Crustose,,,,Synonym,Platygrapha hypothallina,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Plahyp1,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,Species,Microlichen,Crustose,,,,Synonym,Schismatomma hypothallinum,Lecanographa hypothallina,(Zahlbr.) Egea & Torrente,,Schhyp,,,,,LEHY12,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,Species,Microlichen,Crustose,,,,Current,Lecanographa insolita,Lecanographa insolita,Lendemer & K. Knudsen,,Lecins,,,,,,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,Species,Microlichen,Crustose,,,,Current,Lecanographa lyncea,Lecanographa lyncea,(Sm.) Egea & Torrente,,Leclyn,,,,,,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,Species,Microlichen,Crustose,,,,Current,Lecanographa lynceoides,Lecanographa lynceoides,(Müll. Arg.) Egea & Torrente,,Leclyn1,,,,,,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,Species,Microlichen,Crustose,,,,Synonym,Lecanactis subdryophila,Lecanographa subdryophila,(Follmann & V_zda) Egea & Torrente,,Lecsub1,,,,,LESU39,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,Species,Microlichen,Crustose,,,,Current,Lecanographa subdryophila,Lecanographa subdryophila,(Follmann & V_zda) Egea & Torrente,,Lecsub15,,,,,LESU39,lecanographa lichen,,Uncertain Ascomycota Family,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,Genus,Microlichen,,,Alga,,Current,Lecanora,Lecanora,Ach.,,Lecanora,Lecanora,8600,Lec,Lecanora,LECAN4,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,Genus,Microlichen,Crustose,,Alga,,Synonym,Protoparmeliopsis,Lecanora,Ach.,,Protoparmeliopsis,Protoparmeliopsis,8600,Lec,Lecanora,LECAN4,protoparmeliopsis lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,Species,Microlichen,Crustose,,Alga,,Current,Lecanora achroa,Lecanora achroa,Nyl.,,Lecach,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,Species,Microlichen,Crustose,,Alga,,Current,Lecanora achroides,Lecanora achroides,Vainio,,Lecach1,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,Species,Microlichen,Crustose,,Alga,,Current,Lecanora actophila,Lecanora actophila,Wedd.,,Lecact,,,,,LEAC6,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,Species,Microlichen,Crustose,,Alga,,Current,Lecanora aitema,Lecanora aitema,(Ach.) Hepp,,Lecait,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea aitema,Lecanora aitema,(Ach.) Hepp,,Lecait1,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,Species,Microlichen,Crustose,,Alga,,Current,Lecanora alaskensis,Lecanora alaskensis,H. Magn.,,Lecala,,,,,LEAL11,Alaska rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,Species,Microlichen,Crustose,,Alga,,Current,Lecanora albella,Lecanora albella,(Pers.) Ach.,,Lecalb1,Lecalbl,,,,LEAL36,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora albella var. albella,Lecanora albella,(Pers.) Ach.,,Lecalb12,Lecalbl,,,,LEAL36,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora pallida,Lecanora albella,(Pers.) Ach.,,Lecpal1,Lecalbl,,,,LEAL36,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora pallida var. pallida,Lecanora albella,(Pers.) Ach.,,Lecpal12,Lecalbl,,,,LEAL36,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,Species,Microlichen,Crustose,,Alga,,Current,Lecanora albella var. rubescens,Lecanora albella var. rubescens,(Imshaug & Brodo) Lumbsch,,Lecalb13,,,,,LEALR,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora pallida var. rubescens,Lecanora albella var. rubescens,(Imshaug & Brodo) Lumbsch,,Lecpal13,,,,,LEALR,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,Species,Microlichen,Crustose,,Alga,,Current,Lecanora albellula,Lecanora albellula,Nyl.,,Lecalb14,Lecpini,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125239/Lecanora_albellula
4486,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora piniperda,Lecanora albellula,Nyl.,,Lecpin12,Lecpini,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125239/Lecanora_albellula
4487,Species,Microlichen,Crustose,,Alga,,Current,Lecanora albocaesiella,Lecanora albocaesiella,B. D. Ryan & T. H. Nash,,Lecalb16,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,Species,Microlichen,Crustose,,Alga,,Current,Lecanora albula,Lecanora albula,(Nyl.) Hue,,Lecalb110,,,,,LEAL13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,Species,Microlichen,Crustose,,Alga,,Current,Lecanora aleutica,Lecanora aleutica,H. Magn.,,Lecale,,,,,LEAL14,Aleutian rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127458/Lecanora_aleutica
4490,Species,Microlichen,Crustose,,Alga,,Current,Lecanora allophana,Lecanora allophana,Nyl.,,Lecall,Lecsubf,,,,LEAL15,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127670/Lecanora_allophana
4491,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora subfusca,Lecanora allophana,Nyl.,,Lecsub111,Lecsubf,,,,LEAL15,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127670/Lecanora_allophana
4492,Species,Microlichen,Crustose,,Alga,,Current,Lecanora anakeestiicola,Lecanora anakeestiicola,Lendemer & E. Tripp,,Lecana,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,Species,Microlichen,Crustose,,Alga,,Current,Lecanora annularis,Lecanora annularis,Lendemer & K. Knudsen,,Lecann,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,Species,Microlichen,Crustose,,Alga,,Synonym,Biatora pullula,Lecanora anopta,Nyl.,,Biapul1,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,Species,Microlichen,Crustose,,Alga,,Current,Lecanora anopta,Lecanora anopta,Nyl.,,Lecano,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea pullula,Lecanora anopta,Nyl.,,Lecpul14,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,Species,Microlichen,Crustose,,Alga,,Current,Lecanora anoptiza,Lecanora anoptiza,Nyl.,,Lecano1,,,,,LEAN7,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,Species,Microlichen,Crustose,,Alga,,Current,Lecanora apochraeoides,Lecanora apochraeoides,Vainio,,Lecapo,,,,,LEAP2,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,Species,Microlichen,Crustose,,Alga,,Current,Lecanora appalachensis,Lecanora appalachensis,Lendemer & R. C. Harris,,Lecapp,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,Species,Microlichen,Crustose,,Alga,,Current,Lecanora arenisaxicola,Lecanora arenisaxicola,B. D. Ryan & T. H. Nash,,Lecare,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,Species,Microlichen,Crustose,,Alga,,Current,Lecanora argentata,Lecanora argentata,(Ach.) Malme,,Lecarg,Lecargea,,,,LEAR12,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora subfuscata,Lecanora argentata,(Ach.) Malme,,Lecsub112,Lecargea,,,,LEAR12,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,Species,Microlichen,Crustose,,Alga,,Current,Lecanora argentea,Lecanora argentea,Oxner & Volkova,,Lecarg1,Lecargea,,,,LEAR31,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora fuliginosa,Lecanora argentea,Oxner & Volkova,,Lecful,Lecargea,,,,LEAR31,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,Species,Microlichen,Crustose,,Alga,,Current,Lecanora argopholis,Lecanora argopholis,(Ach.) Ach.,,Lecarg12,Lecargo,,,,LEAR13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121361/Lecanora_argopholis
4506,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora frustulosa,Lecanora argopholis,(Ach.) Ach.,Lecanora frustulosa auct.,Lecfru1,Lecargo,,,,LEAR13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121361/Lecanora_argopholis
4507,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora occidentalis,Lecanora argopholis,(Ach.) Ach.,,Lecocc,Lecargo,,,,LEAR13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121361/Lecanora_argopholis
4508,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora oregana,Lecanora argopholis,(Ach.) Ach.,,Lecore,Lecargo,,,,LEAR13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121361/Lecanora_argopholis
4509,Species,Microlichen,Crustose,,Alga,,Current,Lecanora atrosulphurea,Lecanora atrosulphurea,(Wahlenb.) Ach.,,Lecatr12,,,,,LEAT61,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122184/Lecanora_atrosulphurea
4510,Species,Microlichen,Crustose,,Alga,,Current,Lecanora austrocalifornica,Lecanora austrocalifornica,Lendemer & K. Knudsen,,Lecaus,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora behringii,Lecanora beringii,Nyl.,,Lecbeh,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,Species,Microlichen,Crustose,,Alga,,Current,Lecanora beringii,Lecanora beringii,Nyl.,,Lecber,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,Species,Microlichen,Crustose,,Alga,,Current,Lecanora bicincta,Lecanora bicincta,Ramond,,Lecbic,Lecbic,,,,LEBI6,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,Species,Microlichen,Crustose,,Alga,,Current,Lecanora boligera,Lecanora boligera,(Norman ex Th. Fr.) Hedl.,,Lecbol1,,,,,LEBO4,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,Species,Microlichen,Crustose,,Alga,,Current,Lecanora brattiae,Lecanora brattiae,B. D. Ryan & T. H. Nash,,Lecbra12,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,Species,Microlichen,Crustose,,Alga,,Current,Lecanora brodoana,Lecanora brodoana,Lumbsch & T. H. Nash,,Lecbro,,,,,LEBR13,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,Species,Microlichen,Crustose,,Alga,,Uncertain,Lecanora brouardii,Lecanora brouardii,B. de Lesd.,Poorly understood taxon; may eventually be better classified under its synonym,Lecbro1,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,Species,Microlichen,Crustose,,Alga,,Uncertain,Parmularia brouardii,Lecanora brouardii,B. de Lesd.,A lecanora species,Parbro,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,Species,Microlichen,Crustose,,Alga,,Current,Lecanora bryopsora,Lecanora bryopsora,(Doppelb. & Poelt) Hafellner & Türk,,Lecbry,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cadubriae,Lecanora cadubriae,(A. Massal.) Hedl.,,Leccad,,,,,LECA20,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121766/Lecanora_cadubriae
4521,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea cadubriae,Lecanora cadubriae,(A. Massal.) Hedl.,,Leccad1,,,,,LECA20,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121766/Lecanora_cadubriae
4522,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea ramulicola,Lecanora cadubriae,(A. Massal.) Hedl.,,Lecram1,,,,,LECA20,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121766/Lecanora_cadubriae
4523,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiorubella,Lecanora caesiorubella,Ach.,,Leccae12,Leccaer,,,,LECA54,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4524,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora caesiorubella subsp. caesiorubella,Lecanora caesiorubella,Ach.,,Leccae13,Leccaer,,,,LECA54,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4525,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora cancriformis,Lecanora caesiorubella,Ach.,,Leccan1,Leccaer,,,,LECA54,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4526,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiorubella subsp. glaucomodes,Lecanora caesiorubella subsp. glaucomodes,(Nyl.) Imshaug & Brodo,,Leccae14,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4527,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiorubella subsp. merrillii,Lecanora caesiorubella subsp. merrillii,Imshaug & Brodo,,Leccae16,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,T3,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4528,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiorubella subsp. saximontana,Lecanora caesiorubella subsp. saximontana,Imshaug & Brodo,,Leccae18,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043903/Lecanora_caesiorubella
4529,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiosora,Lecanora caesiosora,Poelt,,Leccae19,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,Species,Microlichen,Crustose,,Alga,,Current,Lecanora caesiosulphurea,Lecanora caesiosulphurea,Vainio,,Leccae110,,,,,LECA21,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,Species,Microlichen,Crustose,,Alga,,Current,Lecanora californica,Lecanora californica,Brodo,,Leccal14,,,,,LECA22,California rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124276/Lecanora_californica
4532,Species,Microlichen,Crustose,,Alga,,Current,Lecanora campestris,Lecanora campestris,(Schaerer) Hue,,Leccam,Leccam,,,,LECA23,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,Species,Microlichen,Crustose,,Alga,,Current,Lecanora canadensis,Lecanora canadensis,Lynge & H. Magn.,,Leccan,Leccan,,,,LECA24,Canada rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,Species,Microlichen,Crustose,,Alga,,Current,Lecanora carneolutescens,Lecanora carneolutescens,Nyl.,,Leccar1,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,Species,Microlichen,Crustose,,Alga,,Current,Lecanora carpinea,Lecanora carpinea,(L.) Vainio,,Leccar12,Leccarpa,,,,LECA25,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cateilea,Lecanora cateilea,(Ach.) A. Massal.,,Leccat,,,,,LECA27,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,Species,Microlichen,Crustose,,Alga,,Uncertain,Lecanora caulophylla,Lecanora caulophylla,(Tuck.) Zahlbr.,Poorly understood taxon; may eventually be better classified under its synonym,Leccau,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,Species,Microlichen,Crustose,,Alga,,Uncertain,Lecidea caulophylla,Lecanora caulophylla,(Tuck.) Zahlbr.,Poorly understood taxon; may eventually be better classified under its synonym,Leccau12,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cavicola,Lecanora cavicola,Creveld,,Leccav,,,,,LECA67,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora atrynea,Lecanora cenisia,Ach.,,Lecatr13,Leccen,,,,LECE3,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125303/Lecanora_cenisia
4541,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cenisia,Lecanora cenisia,Ach.,,Leccen,Leccen,,,,LECE3,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125303/Lecanora_cenisia
4542,Species,Microlichen,Crustose,,Alga,,Current,Lecanora chlaronella,Lecanora chlaronella,Nyl.,,Lecchl12,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,Species,Microlichen,Crustose,,Alga,,Current,Lecanora chlarotera,Lecanora chlarotera,Nyl.,,Lecchl13,Lecrug,,,,LECH6,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043915/Lecanora_chlarotera
4544,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora rugosella,Lecanora chlarotera,Nyl.,,Lecrug,Lecrug,,,,LECH6,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043915/Lecanora_chlarotera
4545,Species,Microlichen,Crustose,,Alga,,Current,Lecanora chloroleprosa,Lecanora chloroleprosa,(Vainio) H. Magn.,,Lecchl14,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,Species,Microlichen,Crustose,,Alga,,Current,Lecanora chlorophaeodes,Lecanora chlorophaeodes,Nyl.,,Lecchl15,,,,,LECH7,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cinereofusca,Lecanora cinereofusca,H. Magn.,,Leccin1,Leccine,,,,LECI15,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora degelii,Lecanora cinereofusca,H. Magn.,,Lecdeg,Leccine,,,,LECI15,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,Species,Microlichen,Crustose,,Alga,,Current,Lecanora circumborealis,Lecanora circumborealis,Brodo & Vitik.,,Leccir1,Leccir,,,,LECI5,arctic rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123828/Lecanora_circumborealis
4550,Species,Microlichen,Crustose,,Alga,,Synonym,Lecanora coilocarpa,Lecanora circumborealis,Brodo & Vitik.,Lecanora coilocarpa auct.,Leccoi,Leccir,,,,LECI5,arctic rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123828/Lecanora_circumborealis
4551,Species,Microlichen,Crustose,,Alga,,Current,Lecanora cladonioides,Lecanora cladonioides,Lynge,,Leccla,Leccla,,,,LECL2,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,Species,Microlichen,Crustose,,Alga,,Current,Lecanora collatolica,Lecanora collatolica,J. W. Thomson & T. H. Nash,,Leccol,,,,,LECO11,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,Species,Microlichen,Crustose,,Alga,,Current,Lecanora comonduensis,Lecanora comonduensis,T. H. Nash & Hertel,,Leccom,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,Species,Microlichen,Crustose,,Alga,,Current,Lecanora confusa,Lecanora confusa,Almb.,,Leccon12,Lecconf,,,,LECO15,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,Species,Microlichen,Crustose,,Alga,,Current,Lecanora congesta,Lecanora congesta,Lynge,,Leccon13,,,,,LECO16,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,Species,Microlichen,Crustose,,Alga,,Current,Lecanora coniferarum,Lecanora coniferarum,Printzen,,Leccon14,,,,,,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,Species,Microlichen,Crustose,,Alga,,Current,Lecanora conizaeoides,Lecanora conizaeoides,Nyl. ex Crombie,,Leccon15,,,,,LECO17,rim lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
